"D5","11","Alachua","2010",1101449,"MOMOYAKI","1624 SW 13TH STREET","GAINESVILLE","32608",2813872,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/02/2018",,,10,1,3,6,"Y",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6605529,6632858
"D5","11","Alachua","2010",1101623,"DIANNE'S OLD TIME BARBEQUE"," US 301","HAWTHORNE","32640",2827283,1,"Food","Complaint Full","Warning Issued","07/13/2018",,,18,5,4,9,"Y",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129251,6674765
"D5","11","Alachua","2010",1101623,"DIANNE'S OLD TIME BARBEQUE"," US 301","HAWTHORNE","32640",2827283,2,"Food","Complaint Full","Call Back - Complied","07/16/2018",,,3,1,0,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129251,6677707
"D5","11","Alachua","2010",1101698,"SONNY'S BBQ","3635 SW ARCHER RD","GAINESVILLE","32608",2814821,1,"Food","Routine - Food","Warning Issued","07/25/2018",,,6,3,0,3,"Y",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6621479,6634352
"D5","11","Alachua","2010",1101698,"SONNY'S BBQ","3635 SW ARCHER RD","GAINESVILLE","32608",2814821,2,"Food","Routine - Food","Call Back - Complied","07/26/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6621479,6687124
"D5","11","Alachua","2010",1101708,"WAFFLE HOUSE #535","15610 MARTIN LUTHER KING BLVD","ALACHUA","32615",2794321,2,"Food","Routine - Food","Call Back - Complied","07/06/2018",,,2,0,0,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070634,6653464
"D5","11","Alachua","2010",1101708,"WAFFLE HOUSE #535","15610 MARTIN LUTHER KING BLVD","ALACHUA","32615",2794321,1,"Food","Routine - Food","Warning Issued","07/03/2018",,,12,7,0,5,"Y",1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070634,6602877
"D5","11","Alachua","2010",1101714,"CHILI'S HAMBURGER GRILL & BAR","3530 SW ARCHER RD","GAINESVILLE","326082411",2780934,2,"Food","Routine - Food","Call Back - Complied","07/23/2018",,,1,0,1,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129292,6683725
"D5","11","Alachua","2010",1101714,"CHILI'S HAMBURGER GRILL & BAR","3530 SW ARCHER RD","GAINESVILLE","326082411",2780934,1,"Food","Routine - Food","Warning Issued","07/20/2018",,,6,1,1,4,"Y",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129292,6579389
"D5","11","Alachua","2010",1101748,"POPEYES FRIED CHICKEN #128","1412 N MAIN ST","GAINESVILLE","326014368",2780006,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/03/2018",,,7,0,2,5,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129302,6577708
"D5","11","Alachua","2010",1101765,"FALAFEL KING SANDWICHES","3252 SW 35 BLVD","GAINESVILLE","326082415",2780007,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/06/2018",,,3,0,2,1,"Y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129307,6577709
"D5","11","Alachua","2010",1101816,"DOUBLETREE BY HILTON GAINESVILLE","3726 SW 40 BLVD","GAINESVILLE","32608",2815310,2,"Food","Routine - Food","Call Back - Complied","07/25/2018",,,1,0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6301915,6685565
"D5","11","Alachua","2010",1101816,"DOUBLETREE BY HILTON GAINESVILLE","3726 SW 40 BLVD","GAINESVILLE","32608",2815310,1,"Food","Routine - Food","Warning Issued","07/24/2018",,,12,4,5,3,"Y",1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6301915,6635175
"D5","11","Alachua","2010",1101859,"MAC'S DRIVE THRU","129 NW 10 AVE","GAINESVILLE","326012305",2784141,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/20/2018",,,4,1,3,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129337,6586061
"D5","11","Alachua","2010",1101879,"SUBWAY SANDWICHES & SALADS","6666 W NEWBERRY RD","GAINESVILLE","326054311",2780018,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/26/2018",,,3,1,0,2,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129345,6577735
"D5","11","Alachua","2010",1101892,"TACO BELL 26450","3408 SW ARCHER RD","GAINESVILLE","32608",2795430,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/31/2018",,,5,1,1,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182691,6604420
"D5","11","Alachua","2010",1101942,"PIZZA HUT/WING STREET","15947 NW US HWY 441","ALACHUA","32615",2798845,2,"Food","Routine - Food","Call Back - Extension given, pending","07/25/2018",,,5,2,2,1,"Y",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5320491,6686944
"D5","11","Alachua","2010",1101942,"PIZZA HUT/WING STREET","15947 NW US HWY 441","ALACHUA","32615",2798845,1,"Food","Routine - Food","Warning Issued","07/24/2018",,,15,3,5,7,"Y",1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5320491,6609466
"D5","11","Alachua","2010",1101942,"PIZZA HUT/WING STREET","15947 NW US HWY 441","ALACHUA","32615",2798845,3,"Food","Routine - Food","Call Back - Admin. complaint recommended","07/30/2018",,,3,1,2,0,"Y",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5320491,6687203
"D5","11","Alachua","2010",1101942,"PIZZA HUT/WING STREET","15947 NW US HWY 441","ALACHUA","32615",2798845,4,"Food","Routine - Food","Call Back - Admin. complaint recommended","07/31/2018",,,3,1,2,0,"Y",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5320491,6690300
"D5","11","Alachua","2010",1101949,"WAH HA HA THAI FOOD & NOODLE SOUP","1902 SW 13 ST","GAINESVILLE","32608",2804865,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/05/2018",,,5,1,1,3,"Y",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5768844,6618656
"D5","11","Alachua","2010",1101952,"GATOR SUYAKI","3830 SW 13 ST","GAINESVILLE","32608",2796799,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/03/2018",,,9,2,1,6,"Y",0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4332605,6606469
"D5","11","Alachua","2010",1102039,"BURGER KING #56","20 NW 16 AVE","GAINESVILLE","32601",2806979,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/09/2018",,,6,0,0,6,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6307438,6622001
"D5","11","Alachua","2010",1102294,"SAL'S PLACE","5109 NW 39 AVE","GAINESVILLE","32606",2775333,4,"Food","Complaint Full","Call Back - Extension given, pending","07/24/2018",,,2,0,1,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320903,6552889
"D5","11","Alachua","2010",1102297,"SUSHI-MATSURI","3418 SW ARCHER RD","GAINESVILLE","326082409",2780959,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/13/2018",,,7,2,2,3,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2129489,6579450
"D5","11","Alachua","2010",1102299,"FIVE STAR PIZZA","210 SW 2 AVE","GAINESVILLE","32601",2810255,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/19/2018",,,6,0,2,4,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150160,6627153
"D5","11","Alachua","2010",1102315,"HUNGRY HOWIES #237","1310 NW 23 AVE STE-B","GAINESVILLE","32609",2796482,1,"Food","Routine - Food","Warning Issued","07/09/2018",,,8,2,4,2,"Y",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4352477,6606018
"D5","11","Alachua","2010",1102317,"TACO BELL 26458","2224 NW 13 ST","GAINESVILLE","32609",2795443,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/09/2018",,,5,2,1,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182724,6604435
"D5","11","Alachua","2010",1102363,"KER'S WING HOUSE BAR & GRILL","3857 SW ARCHER ROAD","GAINESVILLE","32608",2803206,2,"Food","Routine - Food","Call Back - Complied","07/18/2018",,,4,0,1,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900766,6679107
"D5","11","Alachua","2010",1102363,"KER'S WING HOUSE BAR & GRILL","3857 SW ARCHER ROAD","GAINESVILLE","32608",2803206,1,"Food","Routine - Food","Warning Issued","07/16/2018",,,10,2,2,6,"Y",0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900766,6616058
"D5","11","Alachua","2010",1102364,"EL INDIO REAL MEXICAN FOOD","407 NW 13 ST","GAINESVILLE","326012901",2826530,1,"Food","Complaint Full","Warning Issued","07/05/2018",,,4,2,1,1,"Y",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129510,6671597
"D5","11","Alachua","2010",1102364,"EL INDIO REAL MEXICAN FOOD","407 NW 13 ST","GAINESVILLE","326012901",2826530,2,"Food","Complaint Full","Call Back - Complied","07/06/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129510,6671738
"D5","11","Alachua","2010",1102374,"CHECKERS #6320","912 W UNIVERSITY AVE","GAINESVILLE","32601",2789579,1,"Food","Routine - Food","Warning Issued","07/23/2018",,,9,2,2,5,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408918,6596091
"D5","11","Alachua","2010",1102374,"CHECKERS #6320","912 W UNIVERSITY AVE","GAINESVILLE","32601",2789579,2,"Food","Routine - Food","Call Back - Complied","07/24/2018",,,1,0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408918,6684623
"D5","11","Alachua","2010",1102375,"SUBWAY 11975","5200 NW 43 ST","GAINESVILLE","32606",2806895,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/30/2018",,,5,0,1,4,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6040835,6621871
"D5","11","Alachua","2010",1102385,"43RD STREET DELI  SOUTH","3483 SW WILLISTON RD","GAINESVILLE","32608",2788959,1,"Food","Routine - Food","Warning Issued","08/02/2018",,,9,2,2,5,"Y",0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2767753,6595093
"D5","11","Alachua","2010",1102385,"43RD STREET DELI  SOUTH","3483 SW WILLISTON RD","GAINESVILLE","32608",2788959,2,"Food","Routine - Food","Call Back - Complied","08/03/2018",,,2,0,0,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767753,6693869
"D5","11","Alachua","2010",1102397,"MIYA SUSHI","3222 SW 35 BLVD","GAINESVILLE","32608",2810045,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/06/2018",,,8,2,2,4,"Y",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6251692,6626820
"D5","11","Alachua","2010",1102411,"WZ EATS","923 W UNIVERSITY AVE","GAINESVILLE","32601",2831109,1,"Food","Food-Licensing Inspection","Inspection Completed - No Further Action","07/31/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7078370,6689493
"D5","11","Alachua","2010",1102421,"TEXAS ROADHOUSE","3830 SW ARCHER RD","GAINESVILLE","32608",2787611,2,"Food","Routine - Food","Call Back - Complied","07/23/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987089,6683839
"D5","11","Alachua","2010",1102421,"TEXAS ROADHOUSE","3830 SW ARCHER RD","GAINESVILLE","32608",2787611,1,"Food","Routine - Food","Warning Issued","07/20/2018",,,5,2,1,2,"Y",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987089,6592714
"D5","11","Alachua","2010",1102424,"ELECTRIC RAMEN","401 NE 23 AVE","GAINESVILLE","32609",2756716,2,"Food","Routine - Food","Call Back - Extension given, pending","07/09/2018",,,1,0,1,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6665274,6535975
"D5","11","Alachua","2010",1102434,"THE CHARCOAL GRILL LLC","7249 NW 4 BLVD","GAINESVILLE","32607",2773200,4,"Food","Food-Licensing Inspection","Call Back - Extension given, pending","07/25/2018",,,2,0,1,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7003533,6677944
"D5","11","Alachua","2010",1102434,"THE CHARCOAL GRILL LLC","7249 NW 4 BLVD","GAINESVILLE","32607",2773200,3,"Food","Food-Licensing Inspection","Call Back - Extension given, pending","07/13/2018",,,4,0,2,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7003533,6543279
"D5","11","Alachua","2010",1102439,"CRACKER BARREL #167","4001 SW 43 ST","GAINESVILLE","326082217",2779687,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/23/2018",,,4,0,1,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2129554,6577063
"D5","11","Alachua","2010",1102456,"MCDONALDS","1030 E UNIVERSITY AVE","GAINESVILLE","326015616",2784485,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/05/2018",,,5,1,2,2,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2129568,6586953
"D5","11","Alachua","2010",1102472,"WENDY'S","9225 NW 39 AVE","GAINESVILLE","326065034",2780962,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/13/2018",,,5,0,1,4,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129577,6579455
"D5","11","Alachua","2010",1102478,"HAMPTON INN GAINESVILLE","4225 SW 40 BLVD","GAINESVILLE","32608",2805460,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/31/2018",,,4,1,3,0,"Y",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6119380,6619581
"D5","11","Alachua","2010",1102500,"SUBWAY","6005 SE US HIGHWAY 301 , SUITE 103","HAWTHORNE","32640",2778140,2,"Food","Complaint Full","Call Back - Complied","07/06/2018",,,1,0,1,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5235038,6653382
"D5","11","Alachua","2010",1102500,"SUBWAY","6005 SE US HIGHWAY 301 , SUITE 103","HAWTHORNE","32640",2778140,1,"Food","Complaint Full","Warning Issued","07/03/2018",,,4,1,2,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5235038,6573648
